,monthyear,campfilename,nationality,proportion,cmy
629,42016,XXDoliana_GRE_007,Afghan,0.18,XXDoliana_GRE_007042016
630,42016,Drama_GRE_011,Syrian,0.75,Drama_GRE_011042016
631,42016,Drama_GRE_011,Yemeni,0.0,Drama_GRE_011042016
632,42016,Drama_GRE_011,Iraqi,0.25,Drama_GRE_011042016
633,42016,Drama_GRE_011,Congolese,0.0,Drama_GRE_011042016
634,42016,Drama_GRE_011,Eritrean,0.0,Drama_GRE_011042016
635,42016,Drama_GRE_011,Iranian,0.0,Drama_GRE_011042016
636,42016,Drama_GRE_011,Pakistani,0.0,Drama_GRE_011042016
637,42016,Drama_GRE_011,Palestinian,0.0,Drama_GRE_011042016
638,42016,Drama_GRE_011,Afghan,0.0,Drama_GRE_011042016
639,42016,Drama_GRE_011,Stateless,0.0,Drama_GRE_011042016
640,42016,Drama_GRE_011,Somali,0.0,Drama_GRE_011042016
641,42016,Drama_GRE_011,Kuwaiti,0.0,Drama_GRE_011042016
642,42016,Drama_GRE_011,Moroccan,0.0,Drama_GRE_011042016
643,42016,Drama_GRE_011,Egyptian,0.0,Drama_GRE_011042016
644,42016,Drama_GRE_011,Algerian,0.0,Drama_GRE_011042016
645,42016,Eleonas_GRE_013,Syrian,0.4,Eleonas_GRE_013042016
646,42016,Eleonas_GRE_013,Afghan,0.5,Eleonas_GRE_013042016
647,42016,XXElliniko-Hocky_GRE_016,Pakistani,0.01,XXElliniko-Hocky_GRE_016042016
648,42016,XXElliniko-Hocky_GRE_016,Afghan,0.9,XXElliniko-Hocky_GRE_016042016
649,42016,XXFilipiada_GRE_019,Syrian,0.5,XXFilipiada_GRE_019042016
650,42016,XXFilipiada_GRE_019,Iraqi,0.25,XXFilipiada_GRE_019042016
651,42016,XXKonitsa_GRE_026,Syrian,1.0,XXKonitsa_GRE_026042016
652,42016,XXKonitsa_GRE_026,Yemeni,0.0,XXKonitsa_GRE_026042016
653,42016,XXKonitsa_GRE_026,Iraqi,0.0,XXKonitsa_GRE_026042016
654,42016,XXKonitsa_GRE_026,Congolese,0.0,XXKonitsa_GRE_026042016
655,42016,XXKonitsa_GRE_026,Eritrean,0.0,XXKonitsa_GRE_026042016
656,42016,XXKonitsa_GRE_026,Iranian,0.0,XXKonitsa_GRE_026042016
657,42016,XXKonitsa_GRE_026,Pakistani,0.0,XXKonitsa_GRE_026042016
658,42016,XXKonitsa_GRE_026,Palestinian,0.0,XXKonitsa_GRE_026042016
659,42016,XXKonitsa_GRE_026,Afghan,0.0,XXKonitsa_GRE_026042016
660,42016,XXKonitsa_GRE_026,Stateless,0.0,XXKonitsa_GRE_026042016
661,42016,XXKonitsa_GRE_026,Somali,0.0,XXKonitsa_GRE_026042016
662,42016,XXKonitsa_GRE_026,Kuwaiti,0.0,XXKonitsa_GRE_026042016
663,42016,XXKonitsa_GRE_026,Moroccan,0.0,XXKonitsa_GRE_026042016
664,42016,XXKonitsa_GRE_026,Egyptian,0.0,XXKonitsa_GRE_026042016
665,42016,XXKonitsa_GRE_026,Algerian,0.0,XXKonitsa_GRE_026042016
666,42016,Koutsochero_GRE_028,Syrian,0.15,Koutsochero_GRE_028042016
667,42016,Koutsochero_GRE_028,Afghan,0.8,Koutsochero_GRE_028042016
668,42016,Lagkadikia_GRE_029,Syrian,0.94,Lagkadikia_GRE_029042016
669,42016,Lagkadikia_GRE_029,Yemeni,0.0,Lagkadikia_GRE_029042016
670,42016,Lagkadikia_GRE_029,Iraqi,0.05,Lagkadikia_GRE_029042016
671,42016,Lagkadikia_GRE_029,Congolese,0.0,Lagkadikia_GRE_029042016
672,42016,Lagkadikia_GRE_029,Eritrean,0.0,Lagkadikia_GRE_029042016
673,42016,Lagkadikia_GRE_029,Iranian,0.0,Lagkadikia_GRE_029042016
674,42016,Lagkadikia_GRE_029,Pakistani,0.0,Lagkadikia_GRE_029042016
675,42016,Lagkadikia_GRE_029,Palestinian,0.0,Lagkadikia_GRE_029042016
676,42016,Lagkadikia_GRE_029,Afghan,0.01,Lagkadikia_GRE_029042016
677,42016,Lagkadikia_GRE_029,Stateless,0.0,Lagkadikia_GRE_029042016
678,42016,Lagkadikia_GRE_029,Somali,0.0,Lagkadikia_GRE_029042016
679,42016,Lagkadikia_GRE_029,Kuwaiti,0.0,Lagkadikia_GRE_029042016
680,42016,Lagkadikia_GRE_029,Moroccan,0.0,Lagkadikia_GRE_029042016
681,42016,Lagkadikia_GRE_029,Egyptian,0.0,Lagkadikia_GRE_029042016
682,42016,Lagkadikia_GRE_029,Algerian,0.0,Lagkadikia_GRE_029042016
683,42016,Lavrio-New_GRE_030,Syrian,0.53,Lavrio-New_GRE_030042016
684,42016,Lavrio-New_GRE_030,Afghan,0.23,Lavrio-New_GRE_030042016
685,42016,XXMalakasa-MC_GRE_012,Syrian,0.0,XXMalakasa-MC_GRE_012042016
686,42016,XXMalakasa-MC_GRE_012,Yemeni,0.0,XXMalakasa-MC_GRE_012042016
687,42016,XXMalakasa-MC_GRE_012,Iraqi,0.0,XXMalakasa-MC_GRE_012042016
688,42016,XXMalakasa-MC_GRE_012,Congolese,0.0,XXMalakasa-MC_GRE_012042016
689,42016,XXMalakasa-MC_GRE_012,Eritrean,0.0,XXMalakasa-MC_GRE_012042016
690,42016,XXMalakasa-MC_GRE_012,Iranian,0.0,XXMalakasa-MC_GRE_012042016
691,42016,XXMalakasa-MC_GRE_012,Pakistani,0.0,XXMalakasa-MC_GRE_012042016
692,42016,XXMalakasa-MC_GRE_012,Palestinian,0.0,XXMalakasa-MC_GRE_012042016
693,42016,XXMalakasa-MC_GRE_012,Afghan,1.0,XXMalakasa-MC_GRE_012042016
694,42016,XXMalakasa-MC_GRE_012,Stateless,0.0,XXMalakasa-MC_GRE_012042016
695,42016,XXMalakasa-MC_GRE_012,Somali,0.0,XXMalakasa-MC_GRE_012042016
696,42016,XXMalakasa-MC_GRE_012,Kuwaiti,0.0,XXMalakasa-MC_GRE_012042016
697,42016,XXMalakasa-MC_GRE_012,Moroccan,0.0,XXMalakasa-MC_GRE_012042016
698,42016,XXMalakasa-MC_GRE_012,Egyptian,0.0,XXMalakasa-MC_GRE_012042016
699,42016,XXMalakasa-MC_GRE_012,Algerian,0.0,XXMalakasa-MC_GRE_012042016
700,42016,XXOlympic-Stadium_GRE_035,Iraqi,0.02,XXOlympic-Stadium_GRE_035042016
701,42016,XXOlympic-Stadium_GRE_035,Afghan,0.92,XXOlympic-Stadium_GRE_035042016
702,42016,Ritsona_GRE_040,Syrian,0.8,Ritsona_GRE_040042016
703,42016,Ritsona_GRE_040,Iraqi,0.15,Ritsona_GRE_040042016
704,42016,XXSindos-Frakapore_GRE_043,Syrian,0.9,XXSindos-Frakapore_GRE_043042016
705,42016,XXSindos-Frakapore_GRE_043,Iraqi,0.07,XXSindos-Frakapore_GRE_043042016
706,42016,Skaramangas_GRE_014,Syrian,0.74,Skaramangas_GRE_014042016
707,42016,Skaramangas_GRE_014,Yemeni,0.0,Skaramangas_GRE_014042016
708,42016,Skaramangas_GRE_014,Iraqi,0.25,Skaramangas_GRE_014042016
709,42016,Skaramangas_GRE_014,Congolese,0.0,Skaramangas_GRE_014042016
710,42016,Skaramangas_GRE_014,Eritrean,0.0,Skaramangas_GRE_014042016
711,42016,Skaramangas_GRE_014,Iranian,0.0,Skaramangas_GRE_014042016
712,42016,Skaramangas_GRE_014,Pakistani,0.0,Skaramangas_GRE_014042016
713,42016,Skaramangas_GRE_014,Palestinian,0.0,Skaramangas_GRE_014042016
714,42016,Skaramangas_GRE_014,Afghan,0.01,Skaramangas_GRE_014042016
715,42016,Skaramangas_GRE_014,Stateless,0.0,Skaramangas_GRE_014042016
716,42016,Skaramangas_GRE_014,Somali,0.0,Skaramangas_GRE_014042016
717,42016,Skaramangas_GRE_014,Kuwaiti,0.0,Skaramangas_GRE_014042016
718,42016,Skaramangas_GRE_014,Moroccan,0.0,Skaramangas_GRE_014042016
719,42016,Skaramangas_GRE_014,Egyptian,0.0,Skaramangas_GRE_014042016
720,42016,Skaramangas_GRE_014,Algerian,0.0,Skaramangas_GRE_014042016
721,42016,XXSoftex_GRE_045,Syrian,0.99,XXSoftex_GRE_045042016
722,42016,XXSoftex_GRE_045,Yemeni,0.0,XXSoftex_GRE_045042016
723,42016,XXSoftex_GRE_045,Iraqi,0.0,XXSoftex_GRE_045042016
724,42016,XXSoftex_GRE_045,Congolese,0.0,XXSoftex_GRE_045042016
725,42016,XXSoftex_GRE_045,Eritrean,0.0,XXSoftex_GRE_045042016
726,42016,XXSoftex_GRE_045,Iranian,0.0,XXSoftex_GRE_045042016
727,42016,XXSoftex_GRE_045,Pakistani,0.0,XXSoftex_GRE_045042016
728,42016,XXSoftex_GRE_045,Palestinian,0.0,XXSoftex_GRE_045042016
729,42016,XXSoftex_GRE_045,Afghan,0.0,XXSoftex_GRE_045042016
730,42016,XXSoftex_GRE_045,Stateless,0.0,XXSoftex_GRE_045042016
731,42016,XXSoftex_GRE_045,Somali,0.0,XXSoftex_GRE_045042016
732,42016,XXSoftex_GRE_045,Kuwaiti,0.0,XXSoftex_GRE_045042016
733,42016,XXSoftex_GRE_045,Moroccan,0.0,XXSoftex_GRE_045042016
734,42016,XXSoftex_GRE_045,Egyptian,0.0,XXSoftex_GRE_045042016
735,42016,XXSoftex_GRE_045,Algerian,0.0,XXSoftex_GRE_045042016
736,42016,Veria_GRE_054,Syrian,0.97,Veria_GRE_054042016
737,42016,Veria_GRE_054,Yemeni,0.0,Veria_GRE_054042016
738,42016,Veria_GRE_054,Iraqi,0.03,Veria_GRE_054042016
739,42016,Veria_GRE_054,Congolese,0.0,Veria_GRE_054042016
740,42016,Veria_GRE_054,Eritrean,0.0,Veria_GRE_054042016
741,42016,Veria_GRE_054,Iranian,0.0,Veria_GRE_054042016
742,42016,Veria_GRE_054,Pakistani,0.0,Veria_GRE_054042016
743,42016,Veria_GRE_054,Palestinian,0.0,Veria_GRE_054042016
744,42016,Veria_GRE_054,Afghan,0.0,Veria_GRE_054042016
745,42016,Veria_GRE_054,Stateless,0.0,Veria_GRE_054042016
746,42016,Veria_GRE_054,Somali,0.0,Veria_GRE_054042016
747,42016,Veria_GRE_054,Kuwaiti,0.0,Veria_GRE_054042016
748,42016,Veria_GRE_054,Moroccan,0.0,Veria_GRE_054042016
749,42016,Veria_GRE_054,Egyptian,0.0,Veria_GRE_054042016
750,42016,Veria_GRE_054,Algerian,0.0,Veria_GRE_054042016
751,42016,Volos_GRE_055,Syrian,1.0,Volos_GRE_055042016
752,42016,Volos_GRE_055,Yemeni,0.0,Volos_GRE_055042016
753,42016,Volos_GRE_055,Iraqi,0.0,Volos_GRE_055042016
754,42016,Volos_GRE_055,Congolese,0.0,Volos_GRE_055042016
755,42016,Volos_GRE_055,Eritrean,0.0,Volos_GRE_055042016
756,42016,Volos_GRE_055,Iranian,0.0,Volos_GRE_055042016
757,42016,Volos_GRE_055,Pakistani,0.0,Volos_GRE_055042016
758,42016,Volos_GRE_055,Palestinian,0.0,Volos_GRE_055042016
759,42016,Volos_GRE_055,Afghan,0.0,Volos_GRE_055042016
760,42016,Volos_GRE_055,Stateless,0.0,Volos_GRE_055042016
761,42016,Volos_GRE_055,Somali,0.0,Volos_GRE_055042016
762,42016,Volos_GRE_055,Kuwaiti,0.0,Volos_GRE_055042016
763,42016,Volos_GRE_055,Moroccan,0.0,Volos_GRE_055042016
764,42016,Volos_GRE_055,Egyptian,0.0,Volos_GRE_055042016
765,42016,Volos_GRE_055,Algerian,0.0,Volos_GRE_055042016
766,42016,Nea-Kavala_GRE_034,Syrian,0.77,Nea-Kavala_GRE_034042016
767,42016,Nea-Kavala_GRE_034,Yemeni,0.0,Nea-Kavala_GRE_034042016
768,42016,Nea-Kavala_GRE_034,Iraqi,0.22,Nea-Kavala_GRE_034042016
769,42016,Nea-Kavala_GRE_034,Congolese,0.0,Nea-Kavala_GRE_034042016
770,42016,Nea-Kavala_GRE_034,Eritrean,0.0,Nea-Kavala_GRE_034042016
771,42016,Nea-Kavala_GRE_034,Iranian,0.0,Nea-Kavala_GRE_034042016
772,42016,Nea-Kavala_GRE_034,Pakistani,0.0,Nea-Kavala_GRE_034042016
773,42016,Nea-Kavala_GRE_034,Palestinian,0.0,Nea-Kavala_GRE_034042016
774,42016,Nea-Kavala_GRE_034,Afghan,0.0,Nea-Kavala_GRE_034042016
775,42016,Nea-Kavala_GRE_034,Stateless,0.0,Nea-Kavala_GRE_034042016
776,42016,Nea-Kavala_GRE_034,Somali,0.0,Nea-Kavala_GRE_034042016
777,42016,Nea-Kavala_GRE_034,Kuwaiti,0.0,Nea-Kavala_GRE_034042016
778,42016,Nea-Kavala_GRE_034,Moroccan,0.0,Nea-Kavala_GRE_034042016
779,42016,Nea-Kavala_GRE_034,Egyptian,0.0,Nea-Kavala_GRE_034042016
780,42016,Nea-Kavala_GRE_034,Algerian,0.0,Nea-Kavala_GRE_034042016
781,102016,Alexandria-Ref_GRE_003,Syrian,1.0,Alexandria-Ref_GRE_003102016
782,102016,Alexandria-Ref_GRE_003,Yemeni,0.0,Alexandria-Ref_GRE_003102016
783,102016,Alexandria-Ref_GRE_003,Iraqi,0.0,Alexandria-Ref_GRE_003102016
784,102016,Alexandria-Ref_GRE_003,Congolese,0.0,Alexandria-Ref_GRE_003102016
785,102016,Alexandria-Ref_GRE_003,Eritrean,0.0,Alexandria-Ref_GRE_003102016
786,102016,Alexandria-Ref_GRE_003,Iranian,0.0,Alexandria-Ref_GRE_003102016
787,102016,Alexandria-Ref_GRE_003,Pakistani,0.0,Alexandria-Ref_GRE_003102016
788,102016,Alexandria-Ref_GRE_003,Palestinian,0.0,Alexandria-Ref_GRE_003102016
789,102016,Alexandria-Ref_GRE_003,Afghan,0.0,Alexandria-Ref_GRE_003102016
790,102016,Alexandria-Ref_GRE_003,Stateless,0.0,Alexandria-Ref_GRE_003102016
791,102016,Alexandria-Ref_GRE_003,Somali,0.0,Alexandria-Ref_GRE_003102016
792,102016,Alexandria-Ref_GRE_003,Kuwaiti,0.0,Alexandria-Ref_GRE_003102016
793,102016,Alexandria-Ref_GRE_003,Moroccan,0.0,Alexandria-Ref_GRE_003102016
794,102016,Alexandria-Ref_GRE_003,Egyptian,0.0,Alexandria-Ref_GRE_003102016
795,102016,Alexandria-Ref_GRE_003,Algerian,0.0,Alexandria-Ref_GRE_003102016
796,102016,Andravida_GRE_004,Syrian,1.0,Andravida_GRE_004102016
797,102016,Andravida_GRE_004,Yemeni,0.0,Andravida_GRE_004102016
798,102016,Andravida_GRE_004,Iraqi,0.0,Andravida_GRE_004102016
799,102016,Andravida_GRE_004,Congolese,0.0,Andravida_GRE_004102016
800,102016,Andravida_GRE_004,Eritrean,0.0,Andravida_GRE_004102016
801,102016,Andravida_GRE_004,Iranian,0.0,Andravida_GRE_004102016
802,102016,Andravida_GRE_004,Pakistani,0.0,Andravida_GRE_004102016
803,102016,Andravida_GRE_004,Palestinian,0.0,Andravida_GRE_004102016
804,102016,Andravida_GRE_004,Afghan,0.0,Andravida_GRE_004102016
805,102016,Andravida_GRE_004,Stateless,0.0,Andravida_GRE_004102016
806,102016,Andravida_GRE_004,Somali,0.0,Andravida_GRE_004102016
807,102016,Andravida_GRE_004,Kuwaiti,0.0,Andravida_GRE_004102016
808,102016,Andravida_GRE_004,Moroccan,0.0,Andravida_GRE_004102016
809,102016,Andravida_GRE_004,Egyptian,0.0,Andravida_GRE_004102016
810,102016,Andravida_GRE_004,Algerian,0.0,Andravida_GRE_004102016
811,102016,XXCherso_GRE_005,Syrian,0.8,XXCherso_GRE_005102016
812,102016,XXCherso_GRE_005,Yemeni,0.0,XXCherso_GRE_005102016
813,102016,XXCherso_GRE_005,Iraqi,0.2,XXCherso_GRE_005102016
814,102016,XXCherso_GRE_005,Congolese,0.0,XXCherso_GRE_005102016
815,102016,XXCherso_GRE_005,Eritrean,0.0,XXCherso_GRE_005102016
816,102016,XXCherso_GRE_005,Iranian,0.0,XXCherso_GRE_005102016
817,102016,XXCherso_GRE_005,Pakistani,0.0,XXCherso_GRE_005102016
818,102016,XXCherso_GRE_005,Palestinian,0.0,XXCherso_GRE_005102016
819,102016,XXCherso_GRE_005,Afghan,0.0,XXCherso_GRE_005102016
820,102016,XXCherso_GRE_005,Stateless,0.0,XXCherso_GRE_005102016
821,102016,XXCherso_GRE_005,Somali,0.0,XXCherso_GRE_005102016
822,102016,XXCherso_GRE_005,Kuwaiti,0.0,XXCherso_GRE_005102016
823,102016,XXCherso_GRE_005,Moroccan,0.0,XXCherso_GRE_005102016
824,102016,XXCherso_GRE_005,Egyptian,0.0,XXCherso_GRE_005102016
825,102016,XXCherso_GRE_005,Algerian,0.0,XXCherso_GRE_005102016
826,102016,XXDerveni-Alexil_GRE_007,Syrian,1.0,XXDerveni-Alexil_GRE_007102016
827,102016,XXDerveni-Alexil_GRE_007,Yemeni,0.0,XXDerveni-Alexil_GRE_007102016
828,102016,XXDerveni-Alexil_GRE_007,Iraqi,0.0,XXDerveni-Alexil_GRE_007102016
829,102016,XXDerveni-Alexil_GRE_007,Congolese,0.0,XXDerveni-Alexil_GRE_007102016
830,102016,XXDerveni-Alexil_GRE_007,Eritrean,0.0,XXDerveni-Alexil_GRE_007102016
831,102016,XXDerveni-Alexil_GRE_007,Iranian,0.0,XXDerveni-Alexil_GRE_007102016
832,102016,XXDerveni-Alexil_GRE_007,Pakistani,0.0,XXDerveni-Alexil_GRE_007102016
833,102016,XXDerveni-Alexil_GRE_007,Palestinian,0.0,XXDerveni-Alexil_GRE_007102016
834,102016,XXDerveni-Alexil_GRE_007,Afghan,0.0,XXDerveni-Alexil_GRE_007102016
835,102016,XXDerveni-Alexil_GRE_007,Stateless,0.0,XXDerveni-Alexil_GRE_007102016
836,102016,XXDerveni-Alexil_GRE_007,Somali,0.0,XXDerveni-Alexil_GRE_007102016
837,102016,XXDerveni-Alexil_GRE_007,Kuwaiti,0.0,XXDerveni-Alexil_GRE_007102016
838,102016,XXDerveni-Alexil_GRE_007,Moroccan,0.0,XXDerveni-Alexil_GRE_007102016
839,102016,XXDerveni-Alexil_GRE_007,Egyptian,0.0,XXDerveni-Alexil_GRE_007102016
840,102016,XXDerveni-Alexil_GRE_007,Algerian,0.0,XXDerveni-Alexil_GRE_007102016
841,102016,Diavata_GRE_008,Syrian,0.81,Diavata_GRE_008102016
842,102016,Diavata_GRE_008,Afghan,0.12,Diavata_GRE_008102016
843,102016,XXDoliana_GRE_007,Syrian,0.76,XXDoliana_GRE_007102016
844,102016,XXDoliana_GRE_007,Yemeni,0.0,XXDoliana_GRE_007102016
845,102016,XXDoliana_GRE_007,Iraqi,0.0,XXDoliana_GRE_007102016
846,102016,XXDoliana_GRE_007,Congolese,0.0,XXDoliana_GRE_007102016
847,102016,XXDoliana_GRE_007,Eritrean,0.0,XXDoliana_GRE_007102016
848,102016,XXDoliana_GRE_007,Iranian,0.0,XXDoliana_GRE_007102016
849,102016,XXDoliana_GRE_007,Pakistani,0.0,XXDoliana_GRE_007102016
850,102016,XXDoliana_GRE_007,Palestinian,0.0,XXDoliana_GRE_007102016
851,102016,XXDoliana_GRE_007,Afghan,0.23,XXDoliana_GRE_007102016
852,102016,XXDoliana_GRE_007,Stateless,0.0,XXDoliana_GRE_007102016
853,102016,XXDoliana_GRE_007,Somali,0.0,XXDoliana_GRE_007102016
854,102016,XXDoliana_GRE_007,Kuwaiti,0.0,XXDoliana_GRE_007102016
855,102016,XXDoliana_GRE_007,Moroccan,0.0,XXDoliana_GRE_007102016
856,102016,XXDoliana_GRE_007,Egyptian,0.0,XXDoliana_GRE_007102016
857,102016,XXDoliana_GRE_007,Algerian,0.0,XXDoliana_GRE_007102016
858,102016,Drama_GRE_011,Syrian,0.99,Drama_GRE_011102016
859,102016,Drama_GRE_011,Yemeni,0.0,Drama_GRE_011102016
860,102016,Drama_GRE_011,Iraqi,0.01,Drama_GRE_011102016
861,102016,Drama_GRE_011,Congolese,0.0,Drama_GRE_011102016
862,102016,Drama_GRE_011,Eritrean,0.0,Drama_GRE_011102016
863,102016,Drama_GRE_011,Iranian,0.0,Drama_GRE_011102016
864,102016,Drama_GRE_011,Pakistani,0.0,Drama_GRE_011102016
865,102016,Drama_GRE_011,Palestinian,0.0,Drama_GRE_011102016
866,102016,Drama_GRE_011,Afghan,0.0,Drama_GRE_011102016
867,102016,Drama_GRE_011,Stateless,0.0,Drama_GRE_011102016
868,102016,Drama_GRE_011,Somali,0.0,Drama_GRE_011102016
869,102016,Drama_GRE_011,Kuwaiti,0.0,Drama_GRE_011102016
870,102016,Drama_GRE_011,Moroccan,0.0,Drama_GRE_011102016
871,102016,Drama_GRE_011,Egyptian,0.0,Drama_GRE_011102016
872,102016,Drama_GRE_011,Algerian,0.0,Drama_GRE_011102016
873,102016,Eleonas_GRE_013,Syrian,0.35,Eleonas_GRE_013102016
874,102016,Eleonas_GRE_013,Afghan,0.55,Eleonas_GRE_013102016
875,102016,XXElliniko-Hocky_GRE_016,Syrian,0.0,XXElliniko-Hocky_GRE_016102016
876,102016,XXElliniko-Hocky_GRE_016,Yemeni,0.0,XXElliniko-Hocky_GRE_016102016
877,102016,XXElliniko-Hocky_GRE_016,Iraqi,0.0,XXElliniko-Hocky_GRE_016102016
878,102016,XXElliniko-Hocky_GRE_016,Congolese,0.0,XXElliniko-Hocky_GRE_016102016
879,102016,XXElliniko-Hocky_GRE_016,Eritrean,0.0,XXElliniko-Hocky_GRE_016102016
880,102016,XXElliniko-Hocky_GRE_016,Iranian,0.0,XXElliniko-Hocky_GRE_016102016
881,102016,XXElliniko-Hocky_GRE_016,Pakistani,0.01,XXElliniko-Hocky_GRE_016102016
882,102016,XXElliniko-Hocky_GRE_016,Palestinian,0.0,XXElliniko-Hocky_GRE_016102016
883,102016,XXElliniko-Hocky_GRE_016,Afghan,0.98,XXElliniko-Hocky_GRE_016102016
884,102016,XXElliniko-Hocky_GRE_016,Stateless,0.0,XXElliniko-Hocky_GRE_016102016
885,102016,XXElliniko-Hocky_GRE_016,Somali,0.0,XXElliniko-Hocky_GRE_016102016
886,102016,XXElliniko-Hocky_GRE_016,Kuwaiti,0.0,XXElliniko-Hocky_GRE_016102016
887,102016,XXElliniko-Hocky_GRE_016,Moroccan,0.0,XXElliniko-Hocky_GRE_016102016
888,102016,XXElliniko-Hocky_GRE_016,Egyptian,0.0,XXElliniko-Hocky_GRE_016102016
889,102016,XXElliniko-Hocky_GRE_016,Algerian,0.0,XXElliniko-Hocky_GRE_016102016
890,102016,XXFilipiada_GRE_019,Syrian,0.85,XXFilipiada_GRE_019102016
891,102016,XXFilipiada_GRE_019,Yemeni,0.0,XXFilipiada_GRE_019102016
892,102016,XXFilipiada_GRE_019,Iraqi,0.0,XXFilipiada_GRE_019102016
893,102016,XXFilipiada_GRE_019,Congolese,0.0,XXFilipiada_GRE_019102016
894,102016,XXFilipiada_GRE_019,Eritrean,0.0,XXFilipiada_GRE_019102016
895,102016,XXFilipiada_GRE_019,Iranian,0.0,XXFilipiada_GRE_019102016
896,102016,XXFilipiada_GRE_019,Pakistani,0.01,XXFilipiada_GRE_019102016
897,102016,XXFilipiada_GRE_019,Palestinian,0.0,XXFilipiada_GRE_019102016
898,102016,XXFilipiada_GRE_019,Afghan,0.14,XXFilipiada_GRE_019102016
899,102016,XXFilipiada_GRE_019,Stateless,0.0,XXFilipiada_GRE_019102016
900,102016,XXFilipiada_GRE_019,Somali,0.0,XXFilipiada_GRE_019102016
901,102016,XXFilipiada_GRE_019,Kuwaiti,0.0,XXFilipiada_GRE_019102016
902,102016,XXFilipiada_GRE_019,Moroccan,0.0,XXFilipiada_GRE_019102016
903,102016,XXFilipiada_GRE_019,Egyptian,0.0,XXFilipiada_GRE_019102016
904,102016,XXFilipiada_GRE_019,Algerian,0.0,XXFilipiada_GRE_019102016
905,102016,XXIliadi_GRE_020,Syrian,0.98,XXIliadi_GRE_020102016
906,102016,XXIliadi_GRE_020,Yemeni,0.0,XXIliadi_GRE_020102016
907,102016,XXIliadi_GRE_020,Iraqi,0.01,XXIliadi_GRE_020102016
908,102016,XXIliadi_GRE_020,Congolese,0.0,XXIliadi_GRE_020102016
909,102016,XXIliadi_GRE_020,Eritrean,0.0,XXIliadi_GRE_020102016
910,102016,XXIliadi_GRE_020,Iranian,0.0,XXIliadi_GRE_020102016
911,102016,XXIliadi_GRE_020,Pakistani,0.0,XXIliadi_GRE_020102016
912,102016,XXIliadi_GRE_020,Palestinian,0.0,XXIliadi_GRE_020102016
913,102016,XXIliadi_GRE_020,Afghan,0.0,XXIliadi_GRE_020102016
914,102016,XXIliadi_GRE_020,Stateless,0.0,XXIliadi_GRE_020102016
915,102016,XXIliadi_GRE_020,Somali,0.0,XXIliadi_GRE_020102016
916,102016,XXIliadi_GRE_020,Kuwaiti,0.0,XXIliadi_GRE_020102016
917,102016,XXIliadi_GRE_020,Moroccan,0.0,XXIliadi_GRE_020102016
918,102016,XXIliadi_GRE_020,Egyptian,0.0,XXIliadi_GRE_020102016
919,102016,XXIliadi_GRE_020,Algerian,0.0,XXIliadi_GRE_020102016
920,102016,Kavala_GRE_024,Syrian,0.99,Kavala_GRE_024102016
921,102016,Kavala_GRE_024,Yemeni,0.0,Kavala_GRE_024102016
922,102016,Kavala_GRE_024,Iraqi,0.01,Kavala_GRE_024102016
923,102016,Kavala_GRE_024,Congolese,0.0,Kavala_GRE_024102016
924,102016,Kavala_GRE_024,Eritrean,0.0,Kavala_GRE_024102016
925,102016,Kavala_GRE_024,Iranian,0.0,Kavala_GRE_024102016
926,102016,Kavala_GRE_024,Pakistani,0.0,Kavala_GRE_024102016
927,102016,Kavala_GRE_024,Palestinian,0.0,Kavala_GRE_024102016
928,102016,Kavala_GRE_024,Afghan,0.0,Kavala_GRE_024102016
929,102016,Kavala_GRE_024,Stateless,0.0,Kavala_GRE_024102016
930,102016,Kavala_GRE_024,Somali,0.0,Kavala_GRE_024102016
931,102016,Kavala_GRE_024,Kuwaiti,0.0,Kavala_GRE_024102016
932,102016,Kavala_GRE_024,Moroccan,0.0,Kavala_GRE_024102016
933,102016,Kavala_GRE_024,Egyptian,0.0,Kavala_GRE_024102016
934,102016,Kavala_GRE_024,Algerian,0.0,Kavala_GRE_024102016
935,102016,XXKonitsa_GRE_026,Syrian,1.0,XXKonitsa_GRE_026102016
936,102016,XXKonitsa_GRE_026,Yemeni,0.0,XXKonitsa_GRE_026102016
937,102016,XXKonitsa_GRE_026,Iraqi,0.0,XXKonitsa_GRE_026102016
938,102016,XXKonitsa_GRE_026,Congolese,0.0,XXKonitsa_GRE_026102016
939,102016,XXKonitsa_GRE_026,Eritrean,0.0,XXKonitsa_GRE_026102016
940,102016,XXKonitsa_GRE_026,Iranian,0.0,XXKonitsa_GRE_026102016
941,102016,XXKonitsa_GRE_026,Pakistani,0.0,XXKonitsa_GRE_026102016
942,102016,XXKonitsa_GRE_026,Palestinian,0.0,XXKonitsa_GRE_026102016
943,102016,XXKonitsa_GRE_026,Afghan,0.0,XXKonitsa_GRE_026102016
944,102016,XXKonitsa_GRE_026,Stateless,0.0,XXKonitsa_GRE_026102016
945,102016,XXKonitsa_GRE_026,Somali,0.0,XXKonitsa_GRE_026102016
946,102016,XXKonitsa_GRE_026,Kuwaiti,0.0,XXKonitsa_GRE_026102016
947,102016,XXKonitsa_GRE_026,Moroccan,0.0,XXKonitsa_GRE_026102016
948,102016,XXKonitsa_GRE_026,Egyptian,0.0,XXKonitsa_GRE_026102016
949,102016,XXKonitsa_GRE_026,Algerian,0.0,XXKonitsa_GRE_026102016
950,102016,Kos_GRE_027,Pakistani,0.85,Kos_GRE_027102016
951,102016,Kos_GRE_027,Afghan,0.06,Kos_GRE_027102016
