,Unnamed: 0,monthyear,campfilename,nationality,proportion,cmy
2088,2088,62018,Ritsona_GRE_040,Iranian,0.0,Ritsona_GRE_040062018
2089,2089,62018,Ritsona_GRE_040,Pakistani,0.0,Ritsona_GRE_040062018
2090,2090,62018,Ritsona_GRE_040,Palestinian,0.04,Ritsona_GRE_040062018
2091,2091,62018,Ritsona_GRE_040,Afghan,0.0,Ritsona_GRE_040062018
2092,2092,62018,Ritsona_GRE_040,Stateless,0.0,Ritsona_GRE_040062018
2093,2093,62018,Ritsona_GRE_040,Somali,0.03,Ritsona_GRE_040062018
2094,2094,62018,Ritsona_GRE_040,Kuwaiti,0.0,Ritsona_GRE_040062018
2095,2095,62018,Ritsona_GRE_040,Moroccan,0.0,Ritsona_GRE_040062018
2096,2096,62018,Ritsona_GRE_040,Egyptian,0.0,Ritsona_GRE_040062018
2097,2097,62018,Ritsona_GRE_040,Algerian,0.0,Ritsona_GRE_040062018
2098,2098,62018,Serres_GRE_042,Syrian,0.01,Serres_GRE_042062018
2099,2099,62018,Serres_GRE_042,Yemeni,0.0,Serres_GRE_042062018
2100,2100,62018,Serres_GRE_042,Iraqi,0.99,Serres_GRE_042062018
2101,2101,62018,Serres_GRE_042,Congolese,0.0,Serres_GRE_042062018
2102,2102,62018,Serres_GRE_042,Eritrean,0.0,Serres_GRE_042062018
2103,2103,62018,Serres_GRE_042,Iranian,0.0,Serres_GRE_042062018
2104,2104,62018,Serres_GRE_042,Pakistani,0.0,Serres_GRE_042062018
2105,2105,62018,Serres_GRE_042,Palestinian,0.0,Serres_GRE_042062018
2106,2106,62018,Serres_GRE_042,Afghan,0.0,Serres_GRE_042062018
2107,2107,62018,Serres_GRE_042,Stateless,0.0,Serres_GRE_042062018
2108,2108,62018,Serres_GRE_042,Somali,0.0,Serres_GRE_042062018
2109,2109,62018,Serres_GRE_042,Kuwaiti,0.0,Serres_GRE_042062018
2110,2110,62018,Serres_GRE_042,Moroccan,0.0,Serres_GRE_042062018
2111,2111,62018,Serres_GRE_042,Egyptian,0.0,Serres_GRE_042062018
2112,2112,62018,Serres_GRE_042,Algerian,0.0,Serres_GRE_042062018
2113,2113,62018,Skaramangas_GRE_014,Syrian,0.56,Skaramangas_GRE_014062018
2114,2114,62018,Skaramangas_GRE_014,Yemeni,0.0,Skaramangas_GRE_014062018
2115,2115,62018,Skaramangas_GRE_014,Iraqi,0.33,Skaramangas_GRE_014062018
2116,2116,62018,Skaramangas_GRE_014,Congolese,0.0,Skaramangas_GRE_014062018
2117,2117,62018,Skaramangas_GRE_014,Eritrean,0.0,Skaramangas_GRE_014062018
2118,2118,62018,Skaramangas_GRE_014,Iranian,0.01,Skaramangas_GRE_014062018
2119,2119,62018,Skaramangas_GRE_014,Pakistani,0.0,Skaramangas_GRE_014062018
2120,2120,62018,Skaramangas_GRE_014,Palestinian,0.0,Skaramangas_GRE_014062018
2121,2121,62018,Skaramangas_GRE_014,Afghan,0.09,Skaramangas_GRE_014062018
2122,2122,62018,Skaramangas_GRE_014,Stateless,0.0,Skaramangas_GRE_014062018
2123,2123,62018,Skaramangas_GRE_014,Somali,0.0,Skaramangas_GRE_014062018
2124,2124,62018,Skaramangas_GRE_014,Kuwaiti,0.0,Skaramangas_GRE_014062018
2125,2125,62018,Skaramangas_GRE_014,Moroccan,0.0,Skaramangas_GRE_014062018
2126,2126,62018,Skaramangas_GRE_014,Egyptian,0.0,Skaramangas_GRE_014062018
2127,2127,62018,Skaramangas_GRE_014,Algerian,0.0,Skaramangas_GRE_014062018
2128,2128,62018,Vathi-Samos_GRE_053,Syrian,0.36,Vathi-Samos_GRE_053062018
2129,2129,62018,Vathi-Samos_GRE_053,Iraqi,0.26,Vathi-Samos_GRE_053062018
2130,2130,62018,Vathi-Samos_GRE_053,Afghan,0.1,Vathi-Samos_GRE_053062018
2131,2131,62018,Veria_GRE_054,Syrian,0.63,Veria_GRE_054062018
2132,2132,62018,Veria_GRE_054,Iraqi,0.21,Veria_GRE_054062018
2133,2133,62018,Veria_GRE_054,Palestinian,0.05,Veria_GRE_054062018
2134,2134,62018,Veria_GRE_054,Stateless,0.03,Veria_GRE_054062018
2135,2135,62018,XXVial-Chios-NRC_GRE_066,Syrian,0.31,XXVial-Chios-NRC_GRE_066062018
2136,2136,62018,XXVial-Chios-NRC_GRE_066,Iraqi,0.3,XXVial-Chios-NRC_GRE_066062018
2137,2137,62018,XXVial-Chios-NRC_GRE_066,Palestinian,0.07,XXVial-Chios-NRC_GRE_066062018
2138,2138,62018,XXVial-Chios-NRC_GRE_066,Afghan,0.1,XXVial-Chios-NRC_GRE_066062018
2139,2139,62018,Volos_GRE_055,Syrian,0.55,Volos_GRE_055062018
2140,2140,62018,Volos_GRE_055,Yemeni,0.0,Volos_GRE_055062018
2141,2141,62018,Volos_GRE_055,Iraqi,0.4,Volos_GRE_055062018
2142,2142,62018,Volos_GRE_055,Congolese,0.0,Volos_GRE_055062018
2143,2143,62018,Volos_GRE_055,Eritrean,0.0,Volos_GRE_055062018
2144,2144,62018,Volos_GRE_055,Iranian,0.0,Volos_GRE_055062018
2145,2145,62018,Volos_GRE_055,Pakistani,0.0,Volos_GRE_055062018
2146,2146,62018,Volos_GRE_055,Palestinian,0.0,Volos_GRE_055062018
2147,2147,62018,Volos_GRE_055,Afghan,0.0,Volos_GRE_055062018
2148,2148,62018,Volos_GRE_055,Stateless,0.05,Volos_GRE_055062018
2149,2149,62018,Volos_GRE_055,Somali,0.0,Volos_GRE_055062018
2150,2150,62018,Volos_GRE_055,Kuwaiti,0.0,Volos_GRE_055062018
2151,2151,62018,Volos_GRE_055,Moroccan,0.0,Volos_GRE_055062018
2152,2152,62018,Volos_GRE_055,Egyptian,0.0,Volos_GRE_055062018
2153,2153,62018,Volos_GRE_055,Algerian,0.0,Volos_GRE_055062018
2154,2154,92018,Alexandria-Ref_GRE_003,Syrian,0.41,Alexandria-Ref_GRE_003092018
2155,2155,92018,Alexandria-Ref_GRE_003,Iraqi,0.28,Alexandria-Ref_GRE_003092018
2156,2156,92018,Alexandria-Ref_GRE_003,Pakistani,0.03,Alexandria-Ref_GRE_003092018
2157,2157,92018,Alexandria-Ref_GRE_003,Palestinian,0.01,Alexandria-Ref_GRE_003092018
2158,2158,92018,Andravida_GRE_004,Syrian,0.99,Andravida_GRE_004092018
2159,2159,92018,Andravida_GRE_004,Yemeni,0.0,Andravida_GRE_004092018
2160,2160,92018,Andravida_GRE_004,Iraqi,0.01,Andravida_GRE_004092018
2161,2161,92018,Andravida_GRE_004,Congolese,0.0,Andravida_GRE_004092018
2162,2162,92018,Andravida_GRE_004,Eritrean,0.0,Andravida_GRE_004092018
2163,2163,92018,Andravida_GRE_004,Iranian,0.0,Andravida_GRE_004092018
2164,2164,92018,Andravida_GRE_004,Pakistani,0.0,Andravida_GRE_004092018
2165,2165,92018,Andravida_GRE_004,Palestinian,0.0,Andravida_GRE_004092018
2166,2166,92018,Andravida_GRE_004,Afghan,0.0,Andravida_GRE_004092018
2167,2167,92018,Andravida_GRE_004,Stateless,0.0,Andravida_GRE_004092018
2168,2168,92018,Andravida_GRE_004,Somali,0.0,Andravida_GRE_004092018
2169,2169,92018,Andravida_GRE_004,Kuwaiti,0.0,Andravida_GRE_004092018
2170,2170,92018,Andravida_GRE_004,Moroccan,0.0,Andravida_GRE_004092018
2171,2171,92018,Andravida_GRE_004,Egyptian,0.0,Andravida_GRE_004092018
2172,2172,92018,Andravida_GRE_004,Algerian,0.0,Andravida_GRE_004092018
2173,2173,92018,Diavata_GRE_008,Syrian,0.28,Diavata_GRE_008092018
2174,2174,92018,Diavata_GRE_008,Yemeni,0.0,Diavata_GRE_008092018
2175,2175,92018,Diavata_GRE_008,Iraqi,0.39,Diavata_GRE_008092018
2176,2176,92018,Diavata_GRE_008,Congolese,0.0,Diavata_GRE_008092018
2177,2177,92018,Diavata_GRE_008,Eritrean,0.0,Diavata_GRE_008092018
2178,2178,92018,Diavata_GRE_008,Iranian,0.09,Diavata_GRE_008092018
2179,2179,92018,Diavata_GRE_008,Pakistani,0.05,Diavata_GRE_008092018
2180,2180,92018,Diavata_GRE_008,Palestinian,0.0,Diavata_GRE_008092018
2181,2181,92018,Diavata_GRE_008,Afghan,0.19,Diavata_GRE_008092018
2182,2182,92018,Diavata_GRE_008,Stateless,0.0,Diavata_GRE_008092018
2183,2183,92018,Diavata_GRE_008,Somali,0.0,Diavata_GRE_008092018
2184,2184,92018,Diavata_GRE_008,Kuwaiti,0.0,Diavata_GRE_008092018
2185,2185,92018,Diavata_GRE_008,Moroccan,0.0,Diavata_GRE_008092018
2186,2186,92018,Diavata_GRE_008,Egyptian,0.0,Diavata_GRE_008092018
2187,2187,92018,Diavata_GRE_008,Algerian,0.0,Diavata_GRE_008092018
2188,2188,92018,XXDoliana_GRE_007,Syrian,0.57,XXDoliana_GRE_007092018
2189,2189,92018,XXDoliana_GRE_007,Yemeni,0.0,XXDoliana_GRE_007092018
2190,2190,92018,XXDoliana_GRE_007,Iraqi,0.37,XXDoliana_GRE_007092018
2191,2191,92018,XXDoliana_GRE_007,Congolese,0.0,XXDoliana_GRE_007092018
2192,2192,92018,XXDoliana_GRE_007,Eritrean,0.0,XXDoliana_GRE_007092018
2193,2193,92018,XXDoliana_GRE_007,Iranian,0.0,XXDoliana_GRE_007092018
2194,2194,92018,XXDoliana_GRE_007,Pakistani,0.0,XXDoliana_GRE_007092018
2195,2195,92018,XXDoliana_GRE_007,Palestinian,0.0,XXDoliana_GRE_007092018
2196,2196,92018,XXDoliana_GRE_007,Afghan,0.0,XXDoliana_GRE_007092018
2197,2197,92018,XXDoliana_GRE_007,Stateless,0.06,XXDoliana_GRE_007092018
2198,2198,92018,XXDoliana_GRE_007,Somali,0.0,XXDoliana_GRE_007092018
2199,2199,92018,XXDoliana_GRE_007,Kuwaiti,0.0,XXDoliana_GRE_007092018
2200,2200,92018,XXDoliana_GRE_007,Moroccan,0.0,XXDoliana_GRE_007092018
2201,2201,92018,XXDoliana_GRE_007,Egyptian,0.0,XXDoliana_GRE_007092018
2202,2202,92018,XXDoliana_GRE_007,Algerian,0.0,XXDoliana_GRE_007092018
2203,2203,92018,Drama_GRE_011,Syrian,0.5,Drama_GRE_011092018
2204,2204,92018,Drama_GRE_011,Yemeni,0.0,Drama_GRE_011092018
2205,2205,92018,Drama_GRE_011,Iraqi,0.45,Drama_GRE_011092018
2206,2206,92018,Drama_GRE_011,Congolese,0.0,Drama_GRE_011092018
2207,2207,92018,Drama_GRE_011,Eritrean,0.0,Drama_GRE_011092018
2208,2208,92018,Drama_GRE_011,Iranian,0.0,Drama_GRE_011092018
2209,2209,92018,Drama_GRE_011,Pakistani,0.0,Drama_GRE_011092018
2210,2210,92018,Drama_GRE_011,Palestinian,0.0,Drama_GRE_011092018
2211,2211,92018,Drama_GRE_011,Afghan,0.0,Drama_GRE_011092018
2212,2212,92018,Drama_GRE_011,Stateless,0.03,Drama_GRE_011092018
2213,2213,92018,Drama_GRE_011,Somali,0.0,Drama_GRE_011092018
2214,2214,92018,Drama_GRE_011,Kuwaiti,0.0,Drama_GRE_011092018
2215,2215,92018,Drama_GRE_011,Moroccan,0.0,Drama_GRE_011092018
2216,2216,92018,Drama_GRE_011,Egyptian,0.0,Drama_GRE_011092018
2217,2217,92018,Drama_GRE_011,Algerian,0.01,Drama_GRE_011092018
2218,2218,92018,Eleonas_GRE_013,Syrian,0.31,Eleonas_GRE_013 092018
2219,2219,92018,Eleonas_GRE_013,Iraqi,0.07,Eleonas_GRE_013 092018
2220,2220,92018,Eleonas_GRE_013,Iranian,0.09,Eleonas_GRE_013 092018
2221,2221,92018,Eleonas_GRE_013,Afghan,0.37,Eleonas_GRE_013 092018
2222,2222,92018,XXFilipiada_GRE_019,Syrian,0.51,XXFilipiada_GRE_019092018
2223,2223,92018,XXFilipiada_GRE_019,Yemeni,0.0,XXFilipiada_GRE_019092018
2224,2224,92018,XXFilipiada_GRE_019,Iraqi,0.22,XXFilipiada_GRE_019092018
2225,2225,92018,XXFilipiada_GRE_019,Congolese,0.0,XXFilipiada_GRE_019092018
2226,2226,92018,XXFilipiada_GRE_019,Eritrean,0.0,XXFilipiada_GRE_019092018
2227,2227,92018,XXFilipiada_GRE_019,Iranian,0.06,XXFilipiada_GRE_019092018
2228,2228,92018,XXFilipiada_GRE_019,Pakistani,0.0,XXFilipiada_GRE_019092018
2229,2229,92018,XXFilipiada_GRE_019,Palestinian,0.0,XXFilipiada_GRE_019092018
2230,2230,92018,XXFilipiada_GRE_019,Afghan,0.21,XXFilipiada_GRE_019092018
2231,2231,92018,XXFilipiada_GRE_019,Stateless,0.0,XXFilipiada_GRE_019092018
2232,2232,92018,XXFilipiada_GRE_019,Somali,0.0,XXFilipiada_GRE_019092018
2233,2233,92018,XXFilipiada_GRE_019,Kuwaiti,0.0,XXFilipiada_GRE_019092018
2234,2234,92018,XXFilipiada_GRE_019,Moroccan,0.0,XXFilipiada_GRE_019092018
2235,2235,92018,XXFilipiada_GRE_019,Egyptian,0.0,XXFilipiada_GRE_019092018
2236,2236,92018,XXFilipiada_GRE_019,Algerian,0.0,XXFilipiada_GRE_019092018
2237,2237,92018,Kato-Milia_GRE_061,Syrian,0.63,Kato-Milia_GRE_061092018
2238,2238,92018,Kato-Milia_GRE_061,Iraqi,0.2,Kato-Milia_GRE_061092018
2239,2239,92018,Kato-Milia_GRE_061,Palestinian,0.04,Kato-Milia_GRE_061092018
2240,2240,92018,Kato-Milia_GRE_061,Afghan,0.08,Kato-Milia_GRE_061092018
2241,2241,92018,Kavala_GRE_024,Syrian,0.44,Kavala_GRE_024092018
2242,2242,92018,Kavala_GRE_024,Yemeni,0.0,Kavala_GRE_024092018
2243,2243,92018,Kavala_GRE_024,Iraqi,0.33,Kavala_GRE_024092018
2244,2244,92018,Kavala_GRE_024,Congolese,0.0,Kavala_GRE_024092018
2245,2245,92018,Kavala_GRE_024,Eritrean,0.0,Kavala_GRE_024092018
2246,2246,92018,Kavala_GRE_024,Iranian,0.04,Kavala_GRE_024092018
2247,2247,92018,Kavala_GRE_024,Pakistani,0.05,Kavala_GRE_024092018
2248,2248,92018,Kavala_GRE_024,Palestinian,0.0,Kavala_GRE_024092018
2249,2249,92018,Kavala_GRE_024,Afghan,0.14,Kavala_GRE_024092018
2250,2250,92018,Kavala_GRE_024,Stateless,0.0,Kavala_GRE_024092018
2251,2251,92018,Kavala_GRE_024,Somali,0.0,Kavala_GRE_024092018
2252,2252,92018,Kavala_GRE_024,Kuwaiti,0.0,Kavala_GRE_024092018
2253,2253,92018,Kavala_GRE_024,Moroccan,0.0,Kavala_GRE_024092018
2254,2254,92018,Kavala_GRE_024,Egyptian,0.0,Kavala_GRE_024092018
2255,2255,92018,Kavala_GRE_024,Algerian,0.0,Kavala_GRE_024092018
2256,2256,92018,Kos_GRE_027,Syrian,0.2,Kos_GRE_027092018
2257,2257,92018,Kos_GRE_027,Iraqi,0.46,Kos_GRE_027092018
2258,2258,92018,Kos_GRE_027,Palestinian,0.11,Kos_GRE_027092018
2259,2259,92018,Kos_GRE_027,Stateless,0.06,Kos_GRE_027092018
2260,2260,92018,Koutsochero_GRE_028,Syrian,0.49,Koutsochero_GRE_028 092018
2261,2261,92018,Koutsochero_GRE_028,Yemeni,0.0,Koutsochero_GRE_028 092018
2262,2262,92018,Koutsochero_GRE_028,Iraqi,0.21,Koutsochero_GRE_028 092018
2263,2263,92018,Koutsochero_GRE_028,Congolese,0.04,Koutsochero_GRE_028 092018
2264,2264,92018,Koutsochero_GRE_028,Eritrean,0.0,Koutsochero_GRE_028 092018
2265,2265,92018,Koutsochero_GRE_028,Iranian,0.0,Koutsochero_GRE_028 092018
2266,2266,92018,Koutsochero_GRE_028,Pakistani,0.12,Koutsochero_GRE_028 092018
2267,2267,92018,Koutsochero_GRE_028,Palestinian,0.0,Koutsochero_GRE_028 092018
2268,2268,92018,Koutsochero_GRE_028,Afghan,0.14,Koutsochero_GRE_028 092018
2269,2269,92018,Koutsochero_GRE_028,Stateless,0.0,Koutsochero_GRE_028 092018
2270,2270,92018,Koutsochero_GRE_028,Somali,0.0,Koutsochero_GRE_028 092018
2271,2271,92018,Koutsochero_GRE_028,Kuwaiti,0.0,Koutsochero_GRE_028 092018
2272,2272,92018,Koutsochero_GRE_028,Moroccan,0.0,Koutsochero_GRE_028 092018
2273,2273,92018,Koutsochero_GRE_028,Egyptian,0.0,Koutsochero_GRE_028 092018
2274,2274,92018,Koutsochero_GRE_028,Algerian,0.0,Koutsochero_GRE_028 092018
2275,2275,92018,Lagkadikia_GRE_029,Syrian,0.54,Lagkadikia_GRE_029 092018
2276,2276,92018,Lagkadikia_GRE_029,Iraqi,0.35,Lagkadikia_GRE_029 092018
2277,2277,92018,Lagkadikia_GRE_029,Iranian,0.03,Lagkadikia_GRE_029 092018
2278,2278,92018,Lagkadikia_GRE_029,Pakistani,0.05,Lagkadikia_GRE_029 092018
2279,2279,92018,Lavrio-New_GRE_030,Syrian,0.53,Lavrio-New_GRE_030 092018
2280,2280,92018,Lavrio-New_GRE_030,Iraqi,0.13,Lavrio-New_GRE_030 092018
2281,2281,92018,Lavrio-New_GRE_030,Congolese,0.07,Lavrio-New_GRE_030 092018
2282,2282,92018,Lavrio-New_GRE_030,Afghan,0.1,Lavrio-New_GRE_030 092018
2283,2283,92018,Leros-Lepida_GRE_032,Syrian,0.49,Leros-Lepida_GRE_032092018
2284,2284,92018,Leros-Lepida_GRE_032,Iraqi,0.27,Leros-Lepida_GRE_032092018
2285,2285,92018,Leros-Lepida_GRE_032,Palestinian,0.05,Leros-Lepida_GRE_032092018
2286,2286,92018,Leros-Lepida_GRE_032,Afghan,0.05,Leros-Lepida_GRE_032092018
2287,2287,92018,XXMalakasa-MC_GRE_012,Syrian,0.26,XXMalakasa-MC_GRE_012092018
2288,2288,92018,XXMalakasa-MC_GRE_012,Yemeni,0.0,XXMalakasa-MC_GRE_012092018
2289,2289,92018,XXMalakasa-MC_GRE_012,Iraqi,0.17,XXMalakasa-MC_GRE_012092018
2290,2290,92018,XXMalakasa-MC_GRE_012,Congolese,0.0,XXMalakasa-MC_GRE_012092018
2291,2291,92018,XXMalakasa-MC_GRE_012,Eritrean,0.0,XXMalakasa-MC_GRE_012092018
2292,2292,92018,XXMalakasa-MC_GRE_012,Iranian,0.06,XXMalakasa-MC_GRE_012092018
2293,2293,92018,XXMalakasa-MC_GRE_012,Pakistani,0.0,XXMalakasa-MC_GRE_012092018
2294,2294,92018,XXMalakasa-MC_GRE_012,Palestinian,0.0,XXMalakasa-MC_GRE_012092018
2295,2295,92018,XXMalakasa-MC_GRE_012,Afghan,0.5,XXMalakasa-MC_GRE_012092018
2296,2296,92018,XXMalakasa-MC_GRE_012,Stateless,0.0,XXMalakasa-MC_GRE_012092018
2297,2297,92018,XXMalakasa-MC_GRE_012,Somali,0.0,XXMalakasa-MC_GRE_012092018
2298,2298,92018,XXMalakasa-MC_GRE_012,Kuwaiti,0.0,XXMalakasa-MC_GRE_012092018
2299,2299,92018,XXMalakasa-MC_GRE_012,Moroccan,0.0,XXMalakasa-MC_GRE_012092018
2300,2300,92018,XXMalakasa-MC_GRE_012,Egyptian,0.0,XXMalakasa-MC_GRE_012092018
2301,2301,92018,XXMalakasa-MC_GRE_012,Algerian,0.0,XXMalakasa-MC_GRE_012092018
2302,2302,92018,Moria_GRE_001,Syrian,0.2,Moria_GRE_001092018
2303,2303,92018,Moria_GRE_001,Iraqi,0.11,Moria_GRE_001092018
2304,2304,92018,Moria_GRE_001,Congolese,0.08,Moria_GRE_001092018
2305,2305,92018,Moria_GRE_001,Afghan,0.33,Moria_GRE_001092018
2306,2306,92018,Nea-Kavala_GRE_034,Syrian,0.46,Nea-Kavala_GRE_034092018
2307,2307,92018,Nea-Kavala_GRE_034,Iraqi,0.33,Nea-Kavala_GRE_034092018
2308,2308,92018,Nea-Kavala_GRE_034,Congolese,0.03,Nea-Kavala_GRE_034092018
2309,2309,92018,Nea-Kavala_GRE_034,Afghan,0.05,Nea-Kavala_GRE_034092018
2310,2310,92018,XXPikpa-Leros_GRE_038,Syrian,0.57,XXPikpa-Leros_GRE_038092018
2311,2311,92018,XXPikpa-Leros_GRE_038,Iraqi,0.4,XXPikpa-Leros_GRE_038092018
2312,2312,92018,Ritsona_GRE_040,Syrian,0.69,Ritsona_GRE_040092018
2313,2313,92018,Ritsona_GRE_040,Iraqi,0.15,Ritsona_GRE_040092018
2314,2314,92018,Serres_GRE_042,Syrian,0.01,Serres_GRE_042092018
2315,2315,92018,Serres_GRE_042,Yemeni,0.0,Serres_GRE_042092018
2316,2316,92018,Serres_GRE_042,Iraqi,0.99,Serres_GRE_042092018
2317,2317,92018,Serres_GRE_042,Congolese,0.0,Serres_GRE_042092018
2318,2318,92018,Serres_GRE_042,Eritrean,0.0,Serres_GRE_042092018
2319,2319,92018,Serres_GRE_042,Iranian,0.0,Serres_GRE_042092018
2320,2320,92018,Serres_GRE_042,Pakistani,0.0,Serres_GRE_042092018
2321,2321,92018,Serres_GRE_042,Palestinian,0.0,Serres_GRE_042092018
2322,2322,92018,Serres_GRE_042,Afghan,0.0,Serres_GRE_042092018
2323,2323,92018,Serres_GRE_042,Stateless,0.0,Serres_GRE_042092018
2324,2324,92018,Serres_GRE_042,Somali,0.0,Serres_GRE_042092018
2325,2325,92018,Serres_GRE_042,Kuwaiti,0.0,Serres_GRE_042092018
2326,2326,92018,Serres_GRE_042,Moroccan,0.0,Serres_GRE_042092018
2327,2327,92018,Serres_GRE_042,Egyptian,0.0,Serres_GRE_042092018
2328,2328,92018,Serres_GRE_042,Algerian,0.0,Serres_GRE_042092018
2329,2329,92018,Skaramangas_GRE_014,Syrian,0.57,Skaramangas_GRE_014092018
2330,2330,92018,Skaramangas_GRE_014,Iraqi,0.24,Skaramangas_GRE_014092018
2331,2331,92018,Skaramangas_GRE_014,Iranian,0.03,Skaramangas_GRE_014092018
2332,2332,92018,Skaramangas_GRE_014,Afghan,0.1,Skaramangas_GRE_014092018
2333,2333,92018,Vathi-Samos_GRE_053,Syrian,0.28,Vathi-Samos_GRE_053092018
2334,2334,92018,Vathi-Samos_GRE_053,Iraqi,0.24,Vathi-Samos_GRE_053092018
2335,2335,92018,Vathi-Samos_GRE_053,Congolese,0.1,Vathi-Samos_GRE_053092018
2336,2336,92018,Veria_GRE_054,Syrian,0.68,Veria_GRE_054092018
2337,2337,92018,Veria_GRE_054,Iraqi,0.24,Veria_GRE_054092018
2338,2338,92018,Veria_GRE_054,Palestinian,0.02,Veria_GRE_054092018
2339,2339,92018,Veria_GRE_054,Stateless,0.03,Veria_GRE_054092018
2340,2340,92018,XXVial-Chios-NRC_GRE_066,Syrian,0.23,XXVial-Chios-NRC_GRE_066092018
2341,2341,92018,XXVial-Chios-NRC_GRE_066,Iraqi,0.26,XXVial-Chios-NRC_GRE_066092018
2342,2342,92018,XXVial-Chios-NRC_GRE_066,Afghan,0.1,XXVial-Chios-NRC_GRE_066092018
2343,2343,92018,Volos_GRE_055,Syrian,0.53,Volos_GRE_055092018
2344,2344,92018,Volos_GRE_055,Yemeni,0.0,Volos_GRE_055092018
2345,2345,92018,Volos_GRE_055,Iraqi,0.4,Volos_GRE_055092018
2346,2346,92018,Volos_GRE_055,Congolese,0.0,Volos_GRE_055092018
2347,2347,92018,Volos_GRE_055,Eritrean,0.0,Volos_GRE_055092018
2348,2348,92018,Volos_GRE_055,Iranian,0.0,Volos_GRE_055092018
2349,2349,92018,Volos_GRE_055,Pakistani,0.0,Volos_GRE_055092018
2350,2350,92018,Volos_GRE_055,Palestinian,0.0,Volos_GRE_055092018
2351,2351,92018,Volos_GRE_055,Afghan,0.0,Volos_GRE_055092018
2352,2352,92018,Volos_GRE_055,Stateless,0.07,Volos_GRE_055092018
2353,2353,92018,Volos_GRE_055,Somali,0.0,Volos_GRE_055092018
2354,2354,92018,Volos_GRE_055,Kuwaiti,0.0,Volos_GRE_055092018
2355,2355,92018,Volos_GRE_055,Moroccan,0.0,Volos_GRE_055092018
2356,2356,92018,Volos_GRE_055,Egyptian,0.0,Volos_GRE_055092018
2357,2357,92018,Volos_GRE_055,Algerian,0.0,Volos_GRE_055092018
2358,2358,12018,Adasevci_SRB_010,Afghan,0.54,Adasevci_SRB_010012018
2359,2359,12018,Adasevci_SRB_010,Syrian,0.0,Adasevci_SRB_010012018
2360,2360,12018,Adasevci_SRB_010,Iraqi,0.11,Adasevci_SRB_010012018
2361,2361,12018,Adasevci_SRB_010,Pakistani,0.12,Adasevci_SRB_010012018
2362,2362,12018,Bujanovac_SRB_001,Afghan,0.16,Bujanovac_SRB_001012018
2363,2363,12018,Bujanovac_SRB_001,Syrian,0.04,Bujanovac_SRB_001012018
2364,2364,12018,Bujanovac_SRB_001,Iraqi,0.33,Bujanovac_SRB_001012018
2365,2365,12018,Bujanovac_SRB_001,Pakistani,0.03,Bujanovac_SRB_001012018
2366,2366,12018,Divljana_SRB_002,Afghan,0.89,Divljana_SRB_002012018
2367,2367,12018,Divljana_SRB_002,Syrian,0.0,Divljana_SRB_002012018
2368,2368,12018,Divljana_SRB_002,Iraqi,0.07,Divljana_SRB_002012018
2369,2369,12018,Divljana_SRB_002,Pakistani,0.01,Divljana_SRB_002012018
2370,2370,12018,Kikinda_SRB_007,Afghan,0.75,Kikinda_SRB_007012018
2371,2371,12018,Kikinda_SRB_007,Syrian,0.0,Kikinda_SRB_007012018
2372,2372,12018,Kikinda_SRB_007,Iraqi,0.02,Kikinda_SRB_007012018
2373,2373,12018,Kikinda_SRB_007,Pakistani,0.06,Kikinda_SRB_007012018
2374,2374,12018,Krnjaca_SRB_003,Afghan,0.66,Krnjaca_SRB_003012018
2375,2375,12018,Krnjaca_SRB_003,Syrian,0.01,Krnjaca_SRB_003012018
2376,2376,12018,Krnjaca_SRB_003,Iraqi,0.12,Krnjaca_SRB_003012018
2377,2377,12018,Krnjaca_SRB_003,Pakistani,0.09,Krnjaca_SRB_003012018
2378,2378,12018,Obrenovac_SRB_011,Afghan,0.33,Obrenovac_SRB_011012018
2379,2379,12018,Obrenovac_SRB_011,Syrian,0.0,Obrenovac_SRB_011012018
2380,2380,12018,Obrenovac_SRB_011,Iraqi,0.01,Obrenovac_SRB_011012018
2381,2381,12018,Obrenovac_SRB_011,Pakistani,0.51,Obrenovac_SRB_011012018
2382,2382,12018,Pirot_SRB_005,Afghan,0.69,Pirot_SRB_005012018
2383,2383,12018,Pirot_SRB_005,Syrian,0.0,Pirot_SRB_005012018
2384,2384,12018,Pirot_SRB_005,Iraqi,0.18,Pirot_SRB_005012018
2385,2385,12018,Pirot_SRB_005,Pakistani,0.04,Pirot_SRB_005012018
2386,2386,12018,Presevo_SRB_006,Afghan,0.31,Presevo_SRB_006012018
2387,2387,12018,Presevo_SRB_006,Syrian,0.08,Presevo_SRB_006012018
2388,2388,12018,Presevo_SRB_006,Iraqi,0.08,Presevo_SRB_006012018
2389,2389,12018,Presevo_SRB_006,Pakistani,0.24,Presevo_SRB_006012018
2390,2390,12018,Sombor_SRB_008,Afghan,0.05,Sombor_SRB_008012018
2391,2391,12018,Sombor_SRB_008,Syrian,0.0,Sombor_SRB_008012018
2392,2392,12018,Sombor_SRB_008,Iraqi,0.54,Sombor_SRB_008012018
2393,2393,12018,Sombor_SRB_008,Pakistani,0.4,Sombor_SRB_008012018
2394,2394,22018,Adasevci_SRB_010,Afghan,0.55,Adasevci_SRB_010022018
2395,2395,22018,Adasevci_SRB_010,Syrian,0.06,Adasevci_SRB_010022018
2396,2396,22018,Adasevci_SRB_010,Iraqi,0.05,Adasevci_SRB_010022018
2397,2397,22018,Adasevci_SRB_010,Pakistani,0.1,Adasevci_SRB_010022018
